__src_id,__dst_id,type
"organization/ginger-io","http://www.ginger.io/Blog/Index","hasWebsite"
"organization/ginger-io","person/karan-singh-2","hasTeamMember"
"organization/ginger-io","http://www.linkedin.com/company/ginger-io","hasWebsite"
"organization/ginger-io","http://www.facebook.com/pages/Gingerio/216227078391733","hasWebsite"
"organization/ginger-io","person/karan-singh-2","hasFounder"
"organization/granify","category/optimization/032191170e5bf86ba20e14fee0c84ffe","hasCategory"
"organization/graphdive","person/sina-sohangir","hasFounder"
"organization/graphdive","person/sina-sohangir","hasTeamMember"
"organization/gridgain-systems","http://www.linkedin.com/company/gridgain-systems","hasWebsite"
"organization/hitfox-group","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMTAxNzhCZXJsaW4=","hasHeadquarter"
"organization/hitfox-group","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMTAxNzhCZXJsaW4=","hasOffice"
"organization/hitfox-group","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMTAxNzhCZXJsaW4=","hasOffice"
"organization/hitfox-group","http://www.linkedin.com/company/hitfox-group","hasWebsite"
"organization/hitfox-group","http://twitter.com/hitfoxgroup","hasWebsite"
"organization/inkiru","http://www.Inkiru.com","hasWebsite"
"organization/inkiru","category/mobile payments/33cfeb88f3231b4f8eccf3f876a5df05","hasCategory"
"organization/joyent","QWRkcmVzc1dvcmxkIEhlYWRxdWFydGVyc251bGxudWxsOTQxMTFTYW4gRnJhbmNpc2Nv","hasHeadquarter"
"organization/joyent","category/automotive/bb2ad65f1009db81c6f683dbcfd64870","hasCategory"
"organization/joyent","person/ryan-nelson","hasTeamMember"
"organization/joyent","QWRkcmVzc1dvcmxkIEhlYWRxdWFydGVyc251bGxudWxsOTQxMTFTYW4gRnJhbmNpc2Nv","hasHeadquarter"
"organization/joyent","QWRkcmVzc1dvcmxkIEhlYWRxdWFydGVyc251bGxudWxsOTQxMTFTYW4gRnJhbmNpc2Nv","hasOffice"
"organization/joyent","http://www.facebook.com/joyentcloud","hasWebsite"
"organization/karmadata","person/sean-power-2","hasFounder"
"organization/karmadata","person/sean-power-2","hasTeamMember"
"organization/katalyo","image/upload/v1397182203/19da7bd1f8fe1d27d872579c7961e1bb.png","hasPrimaryImage"
"organization/katalyo","http://www.katalyo.com","hasWebsite"
"organization/sidecar","QWRkcmVzc05ldyBZb3JrIE9mZmljZW51bGxudWxsMTAwMTdOZXcgWW9yaw==","hasOffice"
"organization/sidecar","http://www.facebook.com/getsidecar","hasWebsite"
"organization/sidecar","category/automotive/bb2ad65f1009db81c6f683dbcfd64870","hasCategory"
"organization/sidecar","person/chris-mchugh","hasTeamMember"
"organization/sidecar","funding-round/303bc459d9e7dcc113a8d831d910d1ef","hasFundingRound"
"organization/sourcethought","http://www.linkedin.com/company/sourcethought","hasWebsite"
"organization/sparql-city","person/jit-saxena","hasBoardMemberAndAdvisor"
"organization/sparql-city","http://sparqlcity.com","hasWebsite"
"organization/superganadero","http://twitter.com/superganadero","hasWebsite"
"organization/transera-communications","image/upload/v1397199606/ec93cad34106f447d2643f0df0d76bd0.jpg","hasPrimaryImage"
"organization/transera-communications","person/andre-m-boisvert","hasBoardMemberAndAdvisor"
"organization/transera-communications","http://blog.transerainc.com/","hasWebsite"
"organization/vc-experts","http://vcexperts.com","hasWebsite"
"organization/velocidata","person/jim-odonnell-3","hasTeamMember"
"organization/velocidata","person/ron-indeck","hasTeamMember"
"organization/via-science","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMDIxNDJDYW1icmlkZ2U=","hasHeadquarter"
"organization/via-science","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMDIxNDJDYW1icmlkZ2U=","hasOffice"
"organization/via-science","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsMDIxNDJDYW1icmlkZ2U=","hasHeadquarter"
"organization/wandisco","funding-round/4de2f90cff88750a7d9e72262fdae2a4","hasFundingRound"
"organization/wandisco","person/yeturu-aahlad","hasFounder"
"organization/wandisco","person/paul-harrison-2","hasTeamMember"
"organization/wandisco","person/yeturu-aahlad","hasTeamMember"
"organization/wandisco","QWRkcmVzc1VLIEhRbnVsbG51bGxTMSAyQkpTaGVmZmllbGQ=","hasOffice"
"organization/wandisco","person/jagane-sundar","hasTeamMember"
"organization/wandisco","http://www.facebook.com/wandisco","hasWebsite"
"organization/zetdata","person/lei-fang","hasFounder"
"organization/zetdata","person/lei-fang","hasTeamMember"
"organization/zoomdata","funding-round/639c4b4cae7be6e0746b0fbe07e78bc0","hasFundingRound"
"organization/zoomdata","person/justin-langseth","hasFounder"
"organization/zoomdata","funding-round/cda5cf9b1055f4d54cbea6132d4c4c33","hasFundingRound"
"organization/zoomdata","person/justin-langseth","hasTeamMember"
"organization/zoomdata","image/upload/v1397189583/ba438fa2774db32eeaebd9f9da450280.png","hasPrimaryImage"
"location/zuid-holland/f8fcab7700143f74127aba52d3f1fa68","location/the-netherlands/4ae9a82d35d9be0cea9d366afba8f8f0","locatedIn"
"location/zuid-holland/f8fcab7700143f74127aba52d3f1fa68","location/the-netherlands/4ae9a82d35d9be0cea9d366afba8f8f0","locatedIn"
"location/zuid-holland/f8fcab7700143f74127aba52d3f1fa68","location/the-netherlands/4ae9a82d35d9be0cea9d366afba8f8f0","locatedIn"
"location/zuid-holland/f8fcab7700143f74127aba52d3f1fa68","location/the-netherlands/4ae9a82d35d9be0cea9d366afba8f8f0","locatedIn"
"location/zuid-holland/f8fcab7700143f74127aba52d3f1fa68","location/the-netherlands/4ae9a82d35d9be0cea9d366afba8f8f0","locatedIn"
"location/kraków/e6f7e23752e16e77e61d6a0bcca9e853","location/malopolskie/1df2bc6567f715cd4316e0f3ae88d361","locatedIn"
"organization/cognitive-electronics","location/boston/9898e533996b05148cc5302f60454c02","locatedIn"
"organization/osprey-data","location/san-juan-capistrano/6a376457f19db2c52dd869ceed25513e","locatedIn"
"organization/parstream","location/cupertino/d66d4982f32de52fa88aaa07a88fe13e","locatedIn"
"location/zuid-holland/f8fcab7700143f74127aba52d3f1fa68","location/the-netherlands/4ae9a82d35d9be0cea9d366afba8f8f0","locatedIn"
"category/Text Analytics","keyword/Text analytics","isRelatedToKeyword"
"category/Sales and Marketing","keyword/and","isRelatedToKeyword"
"organization/telefonica-ventures","organization/joyent","investedIn"
"organization/true-ventures","organization/ginger-io","investedIn"
"organization/true-ventures","organization/ginger-io","investedIn"
"organization/yl-ventures","organization/fasterweb","investedIn"
"organization/el-dorado-ventures","organization/joyent","investedIn"
"organization/el-dorado-ventures","organization/joyent","investedIn"
"organization/prime-technology-ventures","organization/bright-computing","investedIn"
"organization/plug-and-play-ventures","organization/graphdive","investedIn"
"organization/plug-and-play-ventures","organization/graphdive","investedIn"
"organization/plug-and-play-ventures","organization/graphdive","investedIn"
"organization/kite-ventures","organization/hitfox-group","investedIn"
"organization/legal-general","organization/wandisco","investedIn"
"organization/gabriel-investments","organization/sidecar","investedIn"
"organization/gabriel-investments","organization/sidecar","investedIn"
"organization/georgian-partners","organization/scribblelive","investedIn"
"organization/georgian-partners","organization/scribblelive","investedIn"
"organization/google-ventures","organization/map-d","investedIn"
"person/chris-mcgill","organization/zoomdata","investedIn"
"person/heiko-hubertz","organization/hitfox-group","investedIn"
"person/roham-gharegozlou","organization/graphdive","investedIn"
"person/shogo-kawada","organization/flydata","investedIn"
"person/shogo-kawada","organization/flydata","investedIn"
"person/tom-oconnell","organization/granify","investedIn"
"organization/500-startups","organization/flydata","investedIn"
"organization/accelero-capital","organization/joyent","investedIn"
"organization/almaz-capital","organization/gridgain-systems","investedIn"
"organization/apax-partners","organization/transera-communications","investedIn"
"organization/apax-partners","organization/transera-communications","investedIn"
"organization/apax-partners","organization/transera-communications","investedIn"
"http://www.facebook.com/ContextRelevant","keyword/Based",
"http://www.facebook.com/ContextRelevant","keyword/and",
"http://www.facebook.com/ContextRelevant","keyword/data scientists",
"http://www.facebook.com/pages/Ananto/168688186608428","keyword/solutions",
"http://www.facebook.com/pages/Ananto/168688186608428","keyword/and",
"http://www.facebook.com/pages/Ananto/168688186608428","keyword/solutions",
"http://www.facebook.com/edufaber","keyword/and",
"http://www.datatma.com","keyword/and",
"http://www.xasecure.com","keyword/and",
"http://www.facebook.com/femonoe","keyword/Social Media",
"http://www.github.com/SensePlatform","keyword/science",
"http://blog.wegowise.com/","keyword/energy",
"https://angel.co/go-geo","keyword/and",
"http://blog.wegowise.com/","keyword/energy",
"http://blog.wegowise.com/","keyword/and",
"http://blog.mortardata.com","keyword/and",
"http://www.serv.io/blog/","keyword/and",
"https://angel.co/usalytics","keyword/and",
"http://www.lift12.com","keyword/and",
"http://sqrrl.com/company/blog/","keyword/and",
"http://www.facebook.com/pages/Transera/109746559056116","keyword/and",
"http://www.facebook.com/greenbirdIT","keyword/solutions",
"http://www.facebook.com/greenbirdIT","keyword/and",
"http://www.facebook.com/greenbirdIT","keyword/solutions",
"http://www.facebook.com/branchbird","keyword/and",
"http://www.stratio.com","keyword/Based",
"http://www.stratio.com","keyword/and",
"http://www.orderdynamics.com/","keyword/solutions",
"http://www.orderdynamics.com/","keyword/and",
"http://www.orderdynamics.com/","keyword/solutions",
"http://www.thbs.com/index.php/blog","keyword/and",
"http://www.icrunchdatanews.com/","keyword/and",
"http://www.escapeswithyou.com","keyword/Home",
"http://www.escapeswithyou.com","keyword/and",
"http://www.facebook.com/bidprime","keyword/and",
"http://www.facebook.com/geostellar","keyword/Home",
"http://www.facebook.com/getPredikt","keyword/science",
"http://www.facebook.com/datarefined","keyword/in-memory database",
"http://www.facebook.com/edurekaIN","keyword/and",
"http://blog.innoquant.com","keyword/Based",
"http://blog.innoquant.com","keyword/and",
"http://www.riafy.me/","keyword/Google",
"http://decisivedata.net/","keyword/solutions",
"http://decisivedata.net/","keyword/solutions",
"http://www.facebook.com/seecontrol","keyword/Internet of Things",
"http://www.facebook.com/pages/Nube-Technologies/131796970216098","keyword/and",
"http://www.platfora.com/blog/","keyword/and",
"http://www.facebook.com/RedLambda","keyword/and",
"http://www.facebook.com/pages/Nextcode-Health/312051682296431","keyword/and",
"http://www.facebook.com/pages/Nextcode-Health/312051682296431","keyword/Solution",
"https://angel.co/streamdrill","keyword/server",
"https://angel.co/streamdrill","keyword/and",
"https://angel.co/iterative-partners","keyword/and",
"http://www.dattch.com","keyword/free",
"http://www.dattch.com","keyword/and",
"http://www.dattch.com","keyword/free",
"http://www.marketprophit.com/blog/","keyword/Financial",
"http://www.marketprophit.com/blog/","keyword/Financial",
"http://www.marketprophit.com/blog/","keyword/and",
"http://www.contactive.com","keyword/Social Media",
"http://www.contactive.com","keyword/directory",
"http://www.contactive.com","keyword/and",
"http://malhar-inc.com","keyword/Based",
"http://malhar-inc.com","keyword/and",
"http://www.linkedin.com/company/iquotient","keyword/data Visualization","hasKeyword"
"http://www.wegowise.com","keyword/energy star for buildings","hasKeyword"
"http://www.CambridgeComputer.com","keyword/cambridge","hasKeyword"
"http://www.CambridgeComputer.com","keyword/backup","hasKeyword"
"http://www.CambridgeComputer.com","keyword/national","hasKeyword"
"http://www.CambridgeComputer.com","keyword/value","hasKeyword"
"http://www.CambridgeComputer.com","keyword/reseller","hasKeyword"
"http://www.CambridgeComputer.com","keyword/consultant","hasKeyword"
"http://www.CambridgeComputer.com","keyword/waltham","hasKeyword"
"http://www.CambridgeComputer.com","keyword/massachusetts","hasKeyword"
"https://angel.co/streamdrill","keyword/Venture Capital","hasKeyword"
"http://www.linkedin.com/company/cxense","keyword/Cloud Software","hasKeyword"
"http://www.linkedin.com/company/cxense","keyword/Online Advertising","hasKeyword"
"http://www.linkedin.com/company/spaziodati","keyword/semantic web","hasKeyword"
"http://www.linkedin.com/company/spaziodati","keyword/Text analytics","hasKeyword"
"http://www.linkedin.com/company/spaziodati","keyword/Text API","hasKeyword"
"https://angel.co/iterative-partners","keyword/Venture Capital","hasKeyword"
"http://www.dattch.com","keyword/lesbian chat","hasKeyword"
"http://www.dattch.com","keyword/lesbian tumblr","hasKeyword"
"http://www.contactive.com","keyword/Caller Name Display","hasKeyword"
"http://www.contactive.com","keyword/Automatic Address Book","hasKeyword"
"http://www.contactive.com","keyword/Automated Address Book","hasKeyword"
"http://www.contactive.com","keyword/Unified Address Book","hasKeyword"
"http://www.contactive.com","keyword/Social Address Book","hasKeyword"
"http://www.contactive.com","keyword/Social Network Address Book","hasKeyword"
"http://www.linkedin.com/company/5214030","keyword/Scale","hasKeyword"
"http://www.linkedin.com/company/5214030","keyword/Natural Language Processing","hasKeyword"
"http://www.rivendel.com.br","keyword/consultoria","hasKeyword"
"http://www.cortical.io","keyword/Cognitive Computing","hasKeyword"
"http://www.orderdynamics.com/","keyword/omni-channel commerce","hasKeyword"
"https://angel.co/go-geo","keyword/Venture Capital","hasKeyword"
"http://biginja.com","keyword/business automation","hasKeyword"
"http://biginja.com","keyword/electronic forms","hasKeyword"
"http://biginja.com","keyword/tumelo matima","hasKeyword"
"http://biginja.com","keyword/hack","hasKeyword"
"http://biginja.com","keyword/trace and track","hasKeyword"
"http://biginja.com","keyword/ventureburn","hasKeyword"
"http://biginja.com","keyword/business automation","hasKeyword"
"http://biginja.com","keyword/ashraf garda","hasKeyword"
"http://biginja.com","keyword/digitial data dog","hasKeyword"
"http://biginja.com","keyword/ashraf garda","hasKeyword"
"http://biginja.com","keyword/digitial data dog","hasKeyword"
"http://www.linkedin.com/company/110487","keyword/Microsoft .NET","hasKeyword"
"http://www.linkedin.com/company/3238298","keyword/eCommerce","hasKeyword"
"http://www.linkedin.com/company/1460154","keyword/insurance","hasKeyword"
"http://www.linkedin.com/company/zerofootprint","keyword/Energy and Water Conservation","hasKeyword"
"http://www.linkedin.com/company/zerofootprint","keyword/Behavioral Energy Efficiency","hasKeyword"
"http://jobstheword.co.uk","keyword/Alternative to job boards","hasKeyword"
"http://www.innuy.com","keyword/python mvp","hasKeyword"
"http://www.innuy.com","keyword/django aws","hasKeyword"
"http://www.innuy.com","keyword/django new york","hasKeyword"
"http://www.innuy.com","keyword/python development","hasKeyword"
"http://www.innuy.com","keyword/django development","hasKeyword"
"http://www.innuy.com","keyword/Lean Development","hasKeyword"
"http://www.innuy.com","keyword/aws lean development","hasKeyword"
"http://www.cortical.io","keyword/Natural Language Processing","hasKeyword"
"http://www.cortical.io","keyword/Word disambiguation","hasKeyword"
"http://www.cortical.io","keyword/Text analytics","hasKeyword"
"http://www.linkedin.com/company/designmind","keyword/Master Data Services","hasKeyword"
"http://www.linkedin.com/company/751723","keyword/ESB","hasKeyword"
"http://www.linkedin.com/company/751723","keyword/AMI","hasKeyword"
"http://www.linkedin.com/company/751723","keyword/IT strategy","hasKeyword"
"http://www.bidprime.com/news/blog","keyword/state bids","hasKeyword"
"http://www.bidprime.com/news/blog","keyword/bidding","hasKeyword"
"http://blog.mortardata.com","keyword/science","hasKeyword"
"http://www.linkedin.com/company/quicklogix-llc","keyword/Social Monitoring","hasKeyword"
"https://angel.co/usalytics","keyword/Venture Capital","hasKeyword"
"http://www.linkedin.com/company/bina-technologies","keyword/Bioinformatics","hasKeyword"
"http://www.lift12.com","keyword/big-data","hasKeyword"
"http://ufaber.com","keyword/free courses","hasKeyword"
"http://ufaber.com","keyword/exam preparation","hasKeyword"
"http://www.linkedin.com/company/2220441","keyword/Scale","hasKeyword"
"http://www.riafy.me/","keyword/free","hasKeyword"
"http://dxcontinuum.com","keyword/tons of marketing","hasKeyword"
"http://dxcontinuum.com","keyword/sales pipeline model","hasKeyword"
"http://dxcontinuum.com","keyword/predictive buying signals","hasKeyword"
"http://dxcontinuum.com","keyword/cross sell","hasKeyword"
"http://www.linkedin.com/company/ii4sm","keyword/Risk-based Monitoring","hasKeyword"
